7438
94	158	286	106	
90	194	166	170	
80	182	228	138	
72	174	320	98	
38	186	330	202	
34	138	238	378	
58	134	144	298	
60	174	116	282	
48	126	148	394	
62	154	130	282	
38	126	244	322	
74	218	226	146	
52	126	150	322	
70	86	268	210	
76	66	320	258	
78	62	284	282	
76	66	322	250	
78	86	226	218	
32	170	218	322	
36	138	302	266	
54	102	324	186	
46	118	304	218	
48	162	274	178	
44	162	158	306	
74	122	248	162	
64	150	310	130	
66	78	238	274	
68	150	122	290	
52	130	178	274	
78	82	330	170	
62	118	198	226	
36	186	172	338	
94	206	136	194	
60	126	302	154	
94	58	258	290	
50	154	270	170	
50	178	170	258	
94	58	260	282	
80	62	292	266	
70	94	156	338	
58	218	106	290	
50	222	144	274	
64	106	302	162	
82	146	136	242	
98	62	262	266	
84	142	202	162	
68	138	134	274	
82	146	178	194	
74	94	254	178	
72	102	174	266	
68	110	212	210	
82	182	122	226	
34	134	278	322	
46	150	174	290	
56	118	184	266	
36	138	248	298	
62	106	190	258	
84	86	286	178	
68	122	114	362	
86	170	190	162	
34	194	266	266	
36	182	198	298	
66	102	180	258	
34	174	276	250	
72	118	194	210	
68	138	178	210	
40	122	262	306	
64	114	308	146	
72	182	234	146	
66	118	282	154	
48	134	296	194	
46	110	282	250	
42	122	276	258	
54	158	172	242	
102	198	148	178	
84	170	158	194	
62	102	174	274	
56	94	232	266	
82	130	134	274	
80	154	300	114	
42	110	280	290	
36	186	286	226	
86	106	134	322	
66	170	138	250	
42	118	296	258	
60	146	186	210	
60	82	164	418	
62	194	140	258	
92	110	242	154	
86	138	126	258	
98	230	88	314	
78	130	238	154	
50	122	226	234	
82	122	220	170	
88	158	294	106	
92	138	134	242	
66	106	184	250	
76	98	208	226	
70	106	190	234	
72	102	212	210	
84	150	148	218	
72	110	160	274	
40	98	306	330	
50	86	246	322	
82	118	100	378	
70	174	142	242	
58	198	288	138	
58	186	144	258	
44	202	182	258	
60	198	154	234	
86	130	222	162	
74	94	190	258	
54	170	256	170	
42	182	152	314	
50	170	144	306	
68	214	172	202	
78	94	172	274	
36	142	208	330	
66	142	136	274	
102	150	238	130	
100	186	220	114	
42	194	274	202	
40	130	248	290	
38	202	226	258	
46	194	270	186	
56	134	228	202	
44	110	270	282	
90	198	140	194	
36	202	246	258	
68	82	228	266	
60	106	158	314	
98	98	118	354	
106	178	226	114	
68	146	104	338	
88	146	288	114	
44	166	168	290	
52	170	170	242	
58	142	134	306	
62	70	222	346	
44	174	198	258	
56	178	166	242	
46	146	166	314	
74	118	150	282	
72	178	278	122	
60	114	226	218	
74	98	160	298	
62	90	180	306	
54	198	298	138	
64	86	210	290	
88	82	230	218	
60	90	192	314	
84	158	170	186	
42	114	250	314	
34	150	274	290	
56	138	218	202	
84	166	144	218	
40	118	296	282	
38	162	268	242	
88	186	314	90	
72	98	192	242	
54	186	228	178	
70	102	140	346	
38	150	200	314	
98	214	126	202	
34	134	312	290	
82	74	184	314	
84	162	124	242	
68	114	236	186	
32	146	268	322	
64	86	182	314	
82	66	270	258	
50	110	264	234	
78	78	192	290	
86	174	302	98	
70	86	182	290	
62	150	164	242	
68	98	166	306	
82	194	250	114	
58	102	320	170	
66	110	290	162	
98	206	144	186	
52	138	136	322	
30	150	294	338	
60	110	138	370	
56	126	142	314	
52	154	146	306	
92	70	146	458	
76	122	210	186	
58	122	148	322	
58	190	118	290	
62	190	126	266	
56	106	304	186	
58	154	124	298	
62	150	232	162	
70	94	258	194	
58	182	198	194	
88	182	286	98	
84	170	338	90	
36	130	264	314	
72	66	314	274	
82	70	160	362	
74	78	234	242	
70	94	214	226	
68	66	188	370	
82	110	140	306	
72	150	152	234	
58	162	180	226	
92	122	150	250	
56	78	216	362	
64	134	280	154	
44	150	276	218	
74	78	236	234	
60	70	228	386	
40	134	276	258	
98	174	262	106	
44	98	318	266	
54	106	222	242	
36	202	268	234	
92	102	260	154	
88	110	278	138	
52	162	146	290	
64	90	228	218	
72	126	184	202	
82	158	326	98	
56	150	152	282	
56	126	136	330	
68	70	222	314	
78	78	230	242	
56	154	318	138	
48	154	238	210	
44	186	276	186	
62	170	114	282	
44	178	282	186	
60	150	134	298	
64	138	132	298	
40	122	266	282	
70	78	272	226	
74	194	272	122	
76	198	246	130	
36	214	232	266	
58	174	138	274	
96	194	172	162	
52	142	124	338	
84	186	152	202	
80	178	156	202	
80	70	286	234	
92	154	114	266	
60	122	342	146	
72	90	258	202	
34	122	298	330	
72	90	260	194	
88	234	106	242	
60	90	326	210	
50	142	144	322	
30	150	314	322	
42	182	336	186	
86	170	236	130	
82	150	144	234	
40	178	182	290	
100	130	256	130	
70	122	202	202	
44	154	180	282	
60	138	222	186	
94	122	118	314	
42	130	230	282	
84	142	188	178	
54	126	208	226	
52	82	274	306	
48	126	274	210	
60	138	274	162	
62	146	118	338	
50	90	208	386	
66	186	236	154	
72	70	190	354	
50	130	140	346	
48	206	294	162	
66	146	202	178	
80	162	182	178	
70	154	198	178	
66	98	246	202	
56	174	110	298	
76	142	134	258	
44	162	144	346	
80	98	224	202	
56	174	146	266	
60	142	142	298	
88	194	174	170	
64	118	166	250	
52	86	208	330	
84	78	222	234	
92	178	182	154	
82	122	138	266	
84	86	312	162	
66	134	106	386	
42	170	268	210	
80	86	288	186	
52	150	162	274	
92	170	200	138	
64	150	156	242	
56	94	262	218	
58	110	254	194	
86	166	204	154	
92	62	160	402	
78	58	276	298	
38	186	186	298	
48	166	194	242	
36	150	242	290	
82	166	230	138	
76	90	114	426	
76	86	120	474	
74	106	104	402	
66	158	106	322	
66	82	202	282	
42	90	282	362	
84	98	104	442	
74	102	110	450	
70	98	178	282	
68	78	266	234	
38	210	288	218	
96	114	232	162	
50	146	124	370	
64	78	220	282	
68	86	218	250	
56	202	184	218	
42	90	316	314	
56	110	136	442	
96	110	100	394	
120	150	192	162	
64	146	100	426	
52	122	216	242	
74	74	242	242	
94	214	190	138	
62	138	108	402	
62	162	98	378	
66	154	98	426	
52	118	214	250	
50	178	352	138	
60	90	168	346	
64	186	92	402	
46	126	298	218	
76	82	156	330	
88	102	212	202	
62	138	334	130	
72	194	154	210	
34	154	242	290	
60	122	124	370	
60	90	270	226	
52	106	256	226	
60	102	200	266	
72	114	136	322	
66	70	264	266	
68	74	242	258	
70	94	184	274	
54	194	222	186	
58	162	226	170	
48	154	280	178	
34	158	324	258	
34	142	302	274	
90	190	238	114	
74	78	194	298	
64	114	118	378	
76	162	284	114	
46	118	200	306	
74	158	310	106	
66	158	120	274	
76	114	154	274	
78	86	294	186	
54	98	270	226	
72	82	248	218	
56	198	118	290	
74	82	278	202	
100	226	74	370	
72	138	112	322	
74	142	116	298	
82	126	132	290	
90	174	112	250	
80	138	158	226	
84	130	132	282	
54	166	182	226	
78	158	144	226	
112	178	218	114	
64	126	172	242	
70	162	192	186	
52	150	252	186	
70	190	188	186	
86	142	166	202	
92	102	128	330	
74	98	182	266	
66	110	160	282	
90	130	250	138	
78	82	166	314	
50	106	238	266	
80	86	122	402	
36	182	290	234	
46	122	242	266	
46	118	232	274	
40	190	258	226	
98	94	194	242	
120	234	70	418	
90	98	176	258	
44	202	150	290	
58	122	248	186	
34	154	322	266	
62	78	180	378	
52	118	350	170	
78	182	264	122	
62	110	136	362	
58	86	194	330	
60	86	154	402	
58	122	130	370	
78	98	164	290	
66	78	216	298	
92	158	206	146	
80	126	212	178	
38	122	274	298	
70	66	202	338	
56	102	186	290	
46	130	216	266	
46	158	164	290	
46	182	194	250	
80	126	226	162	
70	114	184	226	
58	138	308	146	
52	126	284	178	
64	146	106	402	
60	106	202	250	
82	102	168	266	
62	110	320	162	
68	122	270	162	
66	106	128	362	
54	78	234	330	
66	134	236	170	
74	154	230	154	
90	182	216	130	
38	198	324	194	
68	126	328	130	
90	190	204	138	
48	94	240	314	
58	114	148	330	
44	102	216	370	
58	98	290	202	
52	134	224	218	
110	134	130	258	
58	102	252	218	
42	130	304	234	
54	114	246	226	
90	166	94	314	
74	106	144	306	
66	134	300	138	
64	142	308	138	
74	226	118	242	
48	146	152	330	
70	74	236	258	
52	130	146	322	
50	166	248	186	
72	78	156	370	
66	70	202	354	
58	94	222	258	
48	106	222	306	
60	158	110	378	
54	154	200	218	
50	114	318	194	
44	126	250	266	
52	130	144	330	
56	154	288	154	
88	138	144	242	
70	154	128	274	
88	82	258	186	
70	114	252	170	
34	170	214	314	
44	142	148	386	
38	130	290	266	
44	106	310	266	
48	110	242	274	
70	138	158	242	
72	246	100	282	
42	162	202	266	
40	182	264	226	
32	190	252	282	
38	190	262	234	
52	174	218	202	
56	158	210	202	
90	190	178	162	
84	90	206	234	
86	90	156	306	
46	210	198	226	
46	170	162	290	
74	70	250	266	
42	102	276	338	
82	70	278	234	
92	62	294	242	
78	74	266	218	
68	86	166	338	
66	122	128	346	
62	90	226	250	
82	166	218	146	
74	74	172	330	
52	134	138	330	
50	122	152	362	
62	170	222	170	
66	110	124	386	
50	134	154	322	
46	154	136	362	
74	66	226	314	
60	70	244	330	
76	98	138	346	
50	146	136	322	
32	186	250	290	
46	154	160	322	
38	170	274	234	
46	158	150	306	
64	174	168	218	
92	66	312	226	
92	70	308	218	
90	66	320	226	
68	146	156	242	
64	170	108	314	
52	174	322	138	
84	198	320	90	
62	66	208	402	
50	134	168	298	
64	138	168	226	
64	86	338	202	
80	86	340	162	
80	154	108	298	
66	154	112	314	
48	162	184	258	
60	146	216	194	
60	154	180	218	
82	174	266	114	
76	146	328	106	
46	174	174	274	
62	126	210	194	
94	146	308	106	
52	142	192	234	
86	146	292	114	
78	222	106	250	
62	74	242	290	
80	230	100	266	
72	202	112	266	
84	142	284	122	
56	130	196	234	
58	98	178	306	
52	90	226	306	
70	170	122	258	
66	98	158	330	
76	158	164	202	
42	166	272	210	
48	146	132	338	
38	130	248	314	
52	154	340	154	
70	126	168	242	
96	146	130	242	
110	202	236	106	
54	118	144	362	
76	106	188	234	
74	74	244	234	
88	78	160	346	
56	182	108	370	
38	130	256	298	
40	118	318	258	
44	94	310	298	
100	234	80	346	
50	138	202	234	
42	122	224	306	
50	158	176	258	
70	158	112	306	
34	170	280	258	
96	102	146	298	
66	94	220	234	
64	106	266	170	
76	110	138	314	
68	114	262	170	
52	198	112	306	
100	218	134	178	
42	190	206	242	
90	226	148	186	
56	138	258	178	
88	78	144	354	
86	82	262	202	
60	118	252	186	
50	118	204	274	
86	174	262	114	
36	186	160	370	
90	186	184	154	
70	106	178	242	
44	146	236	242	
96	194	202	130	
44	162	240	226	
88	110	224	178	
66	98	286	186	
70	86	180	298	
66	170	120	266	
68	150	134	266	
66	74	180	362	
70	142	140	258	
74	150	234	154	
48	146	244	210	
52	114	280	202	
64	150	136	274	
62	194	122	274	
70	150	260	146	
102	190	194	122	
68	102	202	242	
102	198	176	138	
60	142	324	130	
50	190	184	234	
110	206	168	146	
58	186	304	130	
68	170	312	114	
86	182	136	210	
68	102	156	306	
78	126	126	306	
56	146	250	170	
64	114	222	202	
38	170	180	322	
52	186	266	162	
62	202	314	114	
56	182	330	122	
62	194	250	146	
90	62	176	370	
106	138	106	306	
66	170	248	138	
82	50	304	330	
90	142	284	114	
84	50	280	346	
84	106	224	194	
80	158	212	154	
68	102	142	346	
68	122	156	266	
108	110	126	306	
76	162	124	258	
88	106	102	386	
90	66	180	346	
48	94	266	298	
90	102	192	234	
32	162	298	274	
48	114	192	306	
36	158	194	314	
82	146	114	290	
40	134	290	250	
46	114	234	282	
80	94	158	298	
38	130	208	362	
58	182	310	130	
48	98	210	338	
88	162	218	138	
98	174	138	210	
40	182	166	306	
46	90	288	306	
82	122	150	258	
62	142	118	346	
38	134	302	258	
42	122	308	250	
64	162	122	274	
74	62	244	314	
42	150	268	234	
62	90	310	202	
60	186	232	162	
58	158	116	322	
82	162	146	218	
84	86	128	386	
62	110	154	314	
78	182	142	218	
62	70	212	378	
52	162	116	330	
60	170	102	330	
76	170	196	170	
68	150	146	250	
54	126	154	306	
44	122	194	322	
42	98	282	338	
68	106	204	218	
64	82	214	290	
72	174	280	122	
42	102	290	306	
52	166	222	202	
42	178	218	250	
44	94	260	346	
34	186	274	258	
70	118	138	306	
72	94	178	282	
52	94	178	450	
50	154	130	338	
64	122	150	282	
54	102	166	362	
48	166	238	202	
68	134	280	146	
58	150	280	154	
68	142	188	202	
68	94	208	234	
56	114	156	314	
62	98	168	314	
90	162	142	218	
78	114	298	130	
66	98	174	298	
80	162	210	154	
52	82	194	386	
56	146	122	322	
34	170	190	346	
48	170	270	178	
46	194	182	242	
60	138	126	314	
60	218	254	146	
38	190	228	258	
52	210	232	178	
54	134	242	194	
42	162	230	242	
80	78	322	194	
54	162	146	274	
94	190	228	122	
78	158	290	114	
70	126	276	138	
40	178	248	234	
36	170	246	266	
56	114	290	170	
48	138	158	314	
68	142	100	362	
98	222	178	146	
32	146	266	338	
46	142	270	202	
58	130	240	178	
70	74	196	314	
84	162	300	106	
58	194	116	290	
68	110	278	162	
72	102	294	162	
70	134	318	114	
36	150	232	298	
48	138	238	218	
46	114	300	226	
66	66	242	330	
84	194	196	154	
94	206	208	122	
66	126	178	234	
46	194	214	218	
94	74	136	418	
44	170	184	274	
36	166	250	266	
86	142	134	250	
82	78	214	242	
86	138	154	218	
42	90	308	338	
42	174	344	186	
40	118	338	242	
34	134	290	298	
90	146	150	218	
84	134	160	226	
52	94	184	386	
66	150	252	154	
74	150	246	146	
60	206	172	218	
86	102	218	194	
68	154	132	266	
42	162	156	346	
82	174	246	130	
66	178	242	146	
32	134	296	322	
94	146	110	290	
34	198	230	290	
96	54	290	298	
64	174	268	138	
56	82	290	274	
60	138	110	418	
80	122	156	250	
46	154	248	210	
78	150	148	234	
62	138	124	330	
70	138	104	354	
54	110	172	314	
38	206	196	274	
82	202	244	122	
56	130	246	194	
88	90	270	162	
50	154	166	282	
92	106	240	162	
64	130	132	314	
38	178	182	314	
54	130	150	314	
64	98	144	362	
66	102	192	250	
50	198	170	242	
64	130	288	146	
86	190	224	130	
74	210	106	282	
88	222	90	290	
96	210	216	114	
86	190	252	114	
54	110	148	418	
74	170	176	194	
48	90	220	354	
74	114	224	178	
62	86	184	306	
56	130	198	226	
86	154	96	322	
78	130	200	178	
86	94	164	282	
68	82	190	314	
94	126	154	234	
58	118	264	178	
60	134	206	202	
36	174	256	250	
92	174	292	98	
52	98	286	226	
48	110	280	234	
98	178	208	130	
86	130	134	266	
44	210	216	234	
78	174	222	146	
50	182	258	178	
50	110	292	202	
56	142	154	274	
86	94	104	418	
64	206	150	234	
68	94	158	338	
78	90	160	314	
52	166	282	162	
66	78	186	338	
62	158	172	218	
64	154	182	210	
60	198	130	266	
74	146	122	282	
50	182	188	234	
74	82	178	306	
80	94	302	170	
112	118	140	266	
54	126	172	274	
66	122	156	274	
50	150	306	162	
38	178	294	226	
66	142	122	314	
70	118	320	138	
82	202	96	306	
84	138	324	106	
58	142	152	274	
78	54	304	322	
80	194	102	290	
66	70	232	306	
48	210	362	138	
54	166	334	138	
78	90	180	290	
40	150	222	282	
42	150	234	250	
88	138	150	226	
86	102	142	306	
52	126	198	250	
64	130	176	218	
46	146	266	218	
72	154	128	266	
68	154	122	282	
58	114	204	242	
40	102	250	386	
78	106	158	274	
68	114	154	290	
44	178	212	242	
52	190	154	266	
38	158	306	234	
68	90	202	258	
72	186	120	258	
70	90	188	274	
52	94	282	250	
56	98	244	250	
72	142	128	274	
56	158	252	162	
78	194	270	106	
72	102	164	290	
96	190	268	98	
52	90	240	298	
58	134	122	362	
64	110	164	282	
64	130	148	290	
64	130	166	242	
92	98	188	234	
60	130	160	258	
72	78	182	330	
52	102	198	298	
56	150	216	194	
68	162	118	274	
72	146	144	242	
58	170	220	178	
70	98	194	250	
54	118	234	226	
74	122	218	186	
78	86	314	170	
88	174	210	138	
72	98	154	306	
88	218	84	338	
86	210	90	322	
52	122	160	322	
92	70	198	290	
66	126	268	162	
72	218	120	242	
58	162	202	202	
44	178	178	282	
56	178	212	194	
70	214	154	218	
74	102	248	186	
70	90	252	210	
68	154	114	306	
56	106	172	306	
88	190	186	162	
66	150	312	122	
68	154	156	234	
66	114	178	242	
76	214	108	250	
52	106	234	250	
84	206	98	274	
58	130	192	234	
70	98	162	306	
52	110	190	298	
52	118	166	314	
56	134	214	210	
98	182	212	122	
48	186	158	274	
62	158	138	266	
82	198	210	146	
78	150	176	194	
84	186	204	154	
96	66	212	298	
72	158	222	162	
32	158	296	282	
42	146	192	290	
60	134	114	362	
82	110	142	298	
62	102	196	266	
84	62	192	330	
54	142	128	322	
40	142	200	298	
112	106	116	338	
70	82	266	218	
70	78	274	218	
108	162	242	114	
64	174	238	154	
72	190	242	138	
96	154	282	106	
90	130	166	226	
96	242	136	186	
70	90	296	178	
86	82	288	186	
36	174	174	362	
30	162	314	306	
30	186	266	322	
62	126	314	138	
68	126	258	162	
80	170	174	186	
54	158	298	154	
84	118	152	258	
78	118	236	170	
40	158	294	226	
58	86	226	282	
48	126	302	194	
84	66	262	258	
58	158	292	146	
62	114	234	194	
58	106	204	258	
52	174	186	226	
48	90	308	274	
70	118	108	394	
56	158	152	274	
60	114	142	322	
56	142	148	290	
52	126	244	210	
74	134	130	282	
98	70	188	314	
44	118	216	314	
68	142	126	298	
56	94	190	306	
68	110	170	266	
42	190	304	186	
40	162	158	346	
62	134	158	258	
78	142	140	250	
66	142	294	138	
102	198	188	130	
110	194	184	138	
66	134	350	122	
50	90	210	378	
86	214	96	274	
40	146	234	266	
34	150	200	330	
68	214	112	266	
44	118	242	282	
38	146	176	378	
70	106	248	186	
64	178	112	282	
88	186	264	106	
68	74	228	274	
58	78	218	314	
44	90	274	338	
54	82	218	330	
54	214	130	282	
84	186	284	98	
44	106	268	298	
48	142	230	234	
58	94	144	418	
40	190	156	322	
42	162	184	290	
42	154	222	258	
52	110	164	330	
66	110	178	258	
62	110	172	274	
64	94	210	250	
50	214	186	226	
68	102	206	226	
70	130	114	346	
48	178	284	170	
44	130	334	210	
74	94	180	274	
52	226	162	250	
48	110	304	210	
32	146	276	290	
32	154	230	322	
38	170	170	330	
44	90	266	362	
54	138	140	306	
84	178	216	146	
56	146	138	306	
82	166	258	122	
84	162	246	122	
52	158	236	194	
68	122	242	170	
38	166	208	290	
84	158	234	138	
32	174	292	274	
42	202	164	282	
70	114	176	242	
86	214	92	290	
60	78	260	290	
58	126	228	202	
80	74	364	194	
54	130	258	186	
80	114	96	426	
96	106	154	274	
62	118	118	410	
86	214	120	218	
36	146	250	290	
48	98	242	290	
60	74	208	362	
64	166	262	146	
50	178	328	146	
78	54	242	354	
88	90	130	354	
66	94	300	178	
70	62	194	442	
80	78	206	258	
54	186	168	242	
88	218	144	194	
44	102	298	282	
72	74	236	250	
88	210	162	178	
50	86	272	298	
64	118	214	202	
90	242	104	242	
98	234	94	266	
56	130	176	258	
64	166	150	242	
38	130	282	274	
52	150	188	242	
46	166	204	234	
68	210	92	346	
52	118	148	338	
36	202	242	266	
102	202	156	170	
80	122	92	410	
90	94	110	402	
50	86	250	306	
54	162	274	162	
44	178	330	178	
106	114	154	250	
48	150	158	306	
56	202	286	138	
66	102	166	298	
76	102	158	290	
44	122	264	250	
62	202	168	218	
88	94	314	154	
58	198	180	218	
56	162	122	314	
82	230	102	250	
76	166	188	178	
68	86	278	202	
42	110	198	402	
62	198	214	178	
42	110	230	354	
50	86	248	314	
56	146	200	210	
72	162	112	282	
38	138	206	322	
68	130	116	338	
44	182	278	186	
46	174	286	186	
82	102	210	210	
76	130	198	194	
56	90	162	402	
112	146	124	242	
78	106	110	386	
74	106	120	362	
48	138	192	258	
56	162	286	154	
48	90	262	322	
100	134	220	154	
74	82	212	266	
52	154	294	162	
46	146	192	274	
58	118	218	218	
58	102	138	418	
80	82	220	226	
36	110	302	362	
36	178	192	314	
102	126	136	266	
58	122	162	266	
86	142	298	114	
62	98	130	418	
36	118	290	322	
46	194	352	154	
74	158	116	282	
64	130	326	130	
42	158	188	282	
58	170	170	226	
76	70	204	306	
48	118	246	250	
68	146	132	282	
108	154	200	154	
76	130	224	170	
34	202	256	266	
90	102	130	322	
62	118	192	242	
86	190	178	170	
58	190	192	202	
58	98	256	218	
50	146	170	282	
82	150	120	266	
48	82	214	418	
54	130	186	258	
96	170	244	114	
82	78	212	250	
64	90	158	354	
92	106	108	370	
90	110	122	322	
52	182	180	234	
84	138	116	298	
78	118	180	218	
60	90	232	234	
76	142	214	162	
62	98	290	186	
64	170	96	378	
40	206	190	266	
58	138	204	202	
54	102	216	274	
44	210	178	266	
44	130	206	290	
104	218	78	378	
46	182	248	194	
82	170	134	218	
74	94	156	322	
44	90	240	386	
60	74	244	322	
54	158	218	194	
72	178	148	226	
56	118	316	162	
100	170	212	122	
50	218	344	138	
96	154	236	122	
48	118	354	186	
52	74	304	314	
102	150	266	114	
66	158	284	130	
58	70	212	394	
54	78	228	354	
48	150	164	298	
60	126	112	386	
62	110	122	410	
52	166	136	306	
46	90	262	330	
72	222	108	266	
62	178	158	234	
74	230	106	266	
80	66	156	386	
62	198	188	202	
74	138	240	154	
48	162	138	330	
76	54	266	338	
68	122	344	130	
82	122	178	218	
72	82	180	322	
76	146	210	170	
62	158	226	170	
62	158	168	226	
76	66	310	266	
80	94	184	266	
54	178	118	298	
98	214	76	402	
52	150	134	322	
66	146	174	218	
76	114	310	138	
46	150	172	298	
62	178	154	242	
58	70	238	386	
64	70	188	386	
52	102	168	442	
60	126	326	146	
84	82	136	378	
68	98	224	218	
54	94	190	314	
100	178	206	130	
76	86	230	210	
62	178	298	130	
78	86	140	362	
40	154	208	282	
82	150	148	226	
92	142	142	226	
84	82	296	186	
38	174	172	322	
56	138	122	362	
70	178	244	138	
88	158	214	146	
90	118	176	210	
80	82	160	322	
102	162	250	114	
82	106	262	162	
108	174	222	114	
84	94	110	490	
112	186	214	114	
40	186	282	210	
64	154	108	322	
68	114	178	234	
36	178	280	242	
72	78	218	250	
76	102	240	186	
90	62	302	242	
44	202	346	154	
58	146	118	370	
64	134	192	202	
56	198	320	122	
72	86	250	210	
76	90	212	218	
64	190	334	98	
72	114	222	194	
62	210	302	114	
70	210	318	90	
78	58	236	322	
42	134	292	234	
58	182	158	250	
74	62	266	306	
78	58	234	330	
54	86	268	282	
46	86	292	330	
54	138	172	258	
86	170	202	154	
56	90	252	266	
58	130	134	314	
80	154	188	170	
78	110	230	178	
60	206	328	106	
82	146	164	202	
38	126	204	378	
80	74	166	370	
36	166	284	250	
52	114	190	274	
46	162	224	226	
70	182	206	170	
44	122	340	210	
46	138	332	186	
104	166	260	106	
70	194	288	114	
56	214	102	322	
64	166	274	130	
36	186	314	218	
46	146	326	186	
60	186	284	138	
78	114	100	386	
44	114	280	274	
38	118	316	282	
64	90	156	370	
62	134	194	218	
40	102	326	290	
62	110	128	370	
50	134	198	250	
62	150	178	218	
48	122	280	210	
52	126	162	290	
96	218	154	170	
50	122	268	202	
72	130	234	170	
64	142	128	298	
84	102	170	250	
88	98	236	186	
50	82	222	394	
94	134	146	242	
66	150	120	306	
36	186	228	274	
92	210	236	106	
56	110	154	354	
72	86	202	242	
54	170	114	330	
58	102	144	378	
50	218	366	130	
62	102	144	362	
32	158	204	338	
48	174	240	194	
100	146	138	218	
76	114	160	266	
66	154	196	186	
90	138	210	162	
82	210	302	90	
60	170	294	138	
44	186	140	338	
60	158	212	194	
48	94	210	346	
78	126	232	162	
84	118	122	322	
56	122	254	194	
90	190	158	178	
62	102	256	194	
60	82	196	306	
100	122	298	114	
68	118	252	178	
38	146	278	258	
78	222	102	266	
80	62	162	434	
82	54	248	338	
74	174	232	146	
72	90	134	410	
66	94	196	266	
70	138	218	178	
76	78	292	202	
76	114	216	194	
80	98	204	218	
56	82	212	322	
36	182	176	330	
74	78	166	354	
54	142	234	186	
74	130	110	346	
54	118	148	330	
66	146	178	210	
78	106	130	338	
76	178	110	258	
72	122	224	186	
92	178	216	130	
44	166	154	314	
78	122	106	362	
72	82	174	330	
60	110	300	170	
88	170	220	130	
50	118	290	210	
94	182	230	122	
100	170	258	106	
62	166	108	322	
54	94	274	226	
48	222	174	250	
46	142	250	226	
48	154	252	202	
64	174	106	322	
46	126	314	202	
38	102	310	362	
48	130	142	346	
64	114	148	306	
90	98	244	170	
68	154	174	202	
82	170	114	242	
44	162	294	194	
50	98	298	234	
42	130	302	242	
36	162	210	306	
42	178	184	282	
40	158	180	314	
60	134	144	290	
100	150	244	122	
62	146	108	394	
44	102	272	306	
50	102	240	274	
74	62	306	282	
58	98	168	338	
52	90	266	274	
76	86	218	234	
78	106	196	218	
82	126	162	234	
48	106	248	274	
48	94	204	418	
48	170	180	266	
52	90	212	322	
80	70	238	258	
56	158	114	354	
88	214	256	106	
62	178	100	330	
94	66	186	330	
90	146	122	258	
100	142	124	258	
48	134	268	210	
48	122	216	258	
110	210	232	106	
66	142	100	394	
76	202	150	210	
46	162	176	274	
64	106	208	234	
72	170	150	226	
84	230	126	218	
50	158	254	186	
52	142	286	170	
36	166	302	234	
94	174	236	114	
64	74	170	450	
82	114	232	170	
46	158	260	202	
116	114	148	266	
40	122	232	322	
68	162	106	298	
48	162	234	210	
72	166	318	106	
46	166	146	330	
66	210	300	114	
74	150	308	114	
74	74	276	226	
80	138	186	186	
46	222	268	178	
72	138	168	218	
42	222	248	210	
68	126	288	146	
50	94	196	378	
52	82	294	274	
74	122	136	298	
82	134	234	154	
72	130	106	354	
88	178	154	194	
72	150	172	202	
74	154	124	266	
76	114	146	282	
38	154	290	242	
104	158	196	146	
56	158	176	234	
74	78	196	274	
40	170	186	298	
86	162	208	146	
38	110	284	338	
42	138	268	242	
70	222	110	266	
